2026-08-23 14:53:49.074 -04:00 [INF] dev env
2026-08-23 14:53:55.035 -04:00 [INF] Starting role seeding...
2026-08-23 14:53:55.103 -04:00 [INF] Role Admin already exists
2026-08-23 14:53:55.111 -04:00 [INF] Role Moderator already exists
2026-08-23 14:53:55.113 -04:00 [INF] Role seeding completed.
2026-08-23 14:53:55.117 -04:00 [INF] Checking for admin user: admin@frenzyzone.com
2026-08-23 14:53:55.461 -04:00 [INF] Admin user already exists: admin@frenzyzone.com
2026-08-23 14:53:55.591 -04:00 [INF] Test users already exist. Skipping test user seeding.
2026-08-23 14:55:02.485 -04:00 [WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
2026-08-23 14:55:02.686 -04:00 [INF] HTTP GET / responded 200 in 324.2797 ms
2026-08-23 14:55:02.712 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 6.6906 ms
2026-08-23 14:55:02.715 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 11.3778 ms
2026-08-23 14:55:02.718 -04:00 [INF] HTTP GET /images/user.svg responded 404 in 2.7969 ms
2026-08-23 14:55:02.741 -04:00 [INF] HTTP GET /images/user.svg responded 404 in 3.4748 ms
2026-08-23 14:55:02.750 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 46.6524 ms
2026-08-23 14:55:08.800 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 20.2336 ms
2026-08-23 14:55:11.444 -04:00 [INF] HTTP GET /Admin responded 200 in 401.0464 ms
2026-08-23 14:55:11.466 -04:00 [INF] HTTP GET /css/admin.css responded 304 in 0.5575 ms
2026-08-23 14:55:11.496 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 32.0741 ms
2026-08-23 14:55:19.943 -04:00 [INF] HTTP GET /Admin/Templates responded 200 in 107.3827 ms
2026-08-23 14:55:19.987 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 28.5299 ms
2026-08-23 14:55:27.286 -04:00 [INF] HTTP POST /Admin/Templates/SetActive responded 302 in 143.1684 ms
2026-08-23 14:55:27.345 -04:00 [INF] HTTP GET /Admin/Templates responded 200 in 48.5200 ms
2026-08-23 14:55:27.386 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 26.0281 ms
2026-08-23 14:55:32.087 -04:00 [INF] HTTP GET / responded 200 in 283.3556 ms
2026-08-23 14:55:32.106 -04:00 [INF] HTTP GET /css/templates/luxury.css responded 200 in 1.2827 ms
2026-08-23 14:55:32.110 -04:00 [INF] HTTP GET /images/xxxciety/couple-sunset.jpg responded 200 in 2.9201 ms
2026-08-23 14:55:32.112 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 6.1001 ms
2026-08-23 14:55:32.118 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.2936 ms
2026-08-23 14:55:32.134 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 27.9632 ms
2026-08-23 14:55:32.138 -04:00 [INF] HTTP GET /images/xxxciety/couple-dark-x.jpg responded 200 in 1.1038 ms
2026-08-23 14:55:38.251 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 17.2528 ms
2026-08-23 14:55:43.679 -04:00 [INF] HTTP GET /Store/Cart responded 200 in 216.4649 ms
2026-08-23 14:55:43.699 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.3008 ms
2026-08-23 14:55:43.699 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 2.8866 ms
2026-08-23 14:55:43.723 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 27.9113 ms
2026-08-23 14:55:45.247 -04:00 [INF] HTTP GET /Notifications responded 200 in 251.5257 ms
2026-08-23 14:55:45.269 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.8762 ms
2026-08-23 14:55:45.270 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.8009 ms
2026-08-23 14:55:45.296 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 29.8441 ms
2026-08-23 14:55:50.259 -04:00 [INF] HTTP GET /Matches responded 200 in 275.8105 ms
2026-08-23 14:55:50.305 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 32.1762 ms
2026-08-23 14:55:50.307 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 32.3218 ms
2026-08-23 14:55:50.331 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 58.2740 ms
2026-08-23 14:55:56.383 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 23.9075 ms
2026-08-23 14:56:02.384 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 22.9243 ms
2026-08-23 14:56:06.451 -04:00 [INF] HTTP GET /Vip responded 200 in 401.8702 ms
2026-08-23 14:56:06.472 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.2903 ms
2026-08-23 14:56:06.473 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 2.4920 ms
2026-08-23 14:56:06.494 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 24.9216 ms
2026-08-23 14:56:12.512 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 21.4711 ms
2026-08-23 14:56:16.510 -04:00 [INF] HTTP GET /Admin responded 200 in 41.8860 ms
2026-08-23 14:56:16.555 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 29.3926 ms
2026-08-23 14:56:28.961 -04:00 [INF] HTTP GET /Admin/Templates responded 200 in 44.0312 ms
2026-08-23 14:56:29.002 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 25.6614 ms
2026-08-23 14:56:38.219 -04:00 [INF] HTTP POST /Admin/Templates/SetActive responded 302 in 24.2831 ms
2026-08-23 14:56:38.270 -04:00 [INF] HTTP GET /Admin/Templates responded 200 in 43.5316 ms
2026-08-23 14:56:38.321 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 34.6387 ms
2026-08-23 14:56:42.817 -04:00 [INF] HTTP GET / responded 200 in 201.5332 ms
2026-08-23 14:56:42.833 -04:00 [INF] HTTP GET /css/templates/gaming.css responded 200 in 0.8706 ms
2026-08-23 14:56:42.838 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 4.7822 ms
2026-08-23 14:56:42.840 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 4.4888 ms
2026-08-23 14:56:42.859 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 25.6281 ms
2026-08-23 14:56:49.040 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 26.4112 ms
2026-08-23 14:56:55.037 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 22.5848 ms
2026-08-23 14:57:01.036 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 23.4595 ms
2026-08-23 14:57:07.037 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.6968 ms
2026-08-23 14:57:13.029 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 20.2209 ms
2026-08-23 14:57:19.033 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 21.7737 ms
2026-08-23 14:57:25.036 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.5417 ms
2026-08-23 14:57:31.037 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 22.9478 ms
2026-08-23 14:57:37.038 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 23.0146 ms
2026-08-23 14:57:43.038 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.0859 ms
2026-08-23 14:57:49.031 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 19.7869 ms
2026-08-23 14:57:55.037 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 21.8259 ms
2026-08-23 14:58:01.030 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 20.8128 ms
2026-08-23 14:58:07.036 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.4962 ms
2026-08-23 14:58:13.038 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 22.4574 ms
2026-08-23 14:58:19.035 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 19.7963 ms
2026-08-23 14:58:25.040 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.5804 ms
2026-08-23 14:58:31.036 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 20.5234 ms
2026-08-23 14:58:37.029 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 25.1401 ms
2026-08-23 14:58:39.004 -04:00 [INF] HTTP GET /Admin responded 200 in 50.4298 ms
2026-08-23 14:58:39.093 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 69.7551 ms
2026-08-23 14:58:43.774 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 194.2316 ms
2026-08-23 14:58:43.821 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 30.5172 ms
2026-08-23 14:58:52.598 -04:00 [INF] HTTP POST /Admin/TemplateNav/Save responded 302 in 136.4469 ms
2026-08-23 14:58:52.668 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 58.6764 ms
2026-08-23 14:58:52.724 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 35.5224 ms
2026-08-23 14:59:05.058 -04:00 [INF] HTTP GET / responded 200 in 237.8938 ms
2026-08-23 14:59:05.081 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 5.4755 ms
2026-08-23 14:59:05.082 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 5.0524 ms
2026-08-23 14:59:05.105 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 28.5031 ms
2026-08-23 14:59:11.122 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 21.8294 ms
2026-08-23 14:59:17.127 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 23.4013 ms
2026-08-23 14:59:20.394 -04:00 [INF] HTTP GET /Admin responded 200 in 40.9122 ms
2026-08-23 14:59:20.448 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 41.5259 ms
2026-08-23 14:59:25.434 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 55.8081 ms
2026-08-23 14:59:25.480 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 29.9485 ms
2026-08-23 14:59:34.042 -04:00 [INF] HTTP GET /MvcApp.Web.styles.css responded 200 in 4.2482 ms
2026-08-23 14:59:34.043 -04:00 [INF] HTTP GET /css/admin.css responded 200 in 4.0787 ms
2026-08-23 14:59:34.055 -04:00 [INF] HTTP GET /lib/bootstrap/css/bootstrap.min.css responded 200 in 19.5551 ms
2026-08-23 14:59:34.062 -04:00 [INF] HTTP GET /lib/font-awesome/css/font-awesome.min.css responded 200 in 25.9027 ms
2026-08-23 14:59:34.065 -04:00 [INF] HTTP GET /lib/boxicons/css/boxicons.min.css responded 200 in 27.9113 ms
2026-08-23 14:59:34.078 -04:00 [INF] HTTP GET /css/styles2.min.css responded 200 in 40.7485 ms
2026-08-23 14:59:41.246 -04:00 [INF] HTTP POST /Admin/TemplateNav/Save responded 302 in 61.2905 ms
2026-08-23 14:59:41.327 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 71.1963 ms
2026-08-23 14:59:41.356 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 23.3903 ms
2026-08-23 14:59:43.778 -04:00 [INF] HTTP GET / responded 200 in 149.7442 ms
2026-08-23 14:59:43.796 -04:00 [INF] HTTP GET /css/layout-override.css responded 200 in 1.1419 ms
2026-08-23 14:59:43.798 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.5992 ms
2026-08-23 14:59:43.799 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.0848 ms
2026-08-23 14:59:43.816 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 21.4029 ms
2026-08-23 14:59:49.860 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 23.0210 ms
2026-08-23 14:59:55.859 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 22.0162 ms
2026-08-23 15:00:01.865 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 25.4465 ms
2026-08-23 15:00:07.871 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.4096 ms
2026-08-23 15:00:13.861 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.4069 ms
2026-08-23 15:00:19.860 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 22.4762 ms
2026-08-23 15:00:25.872 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 19.9356 ms
2026-08-23 15:00:31.857 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 18.7663 ms
2026-08-23 15:00:37.861 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 19.3189 ms
2026-08-23 15:00:43.396 -04:00 [INF] HTTP GET /Vip responded 200 in 147.2916 ms
2026-08-23 15:00:43.415 -04:00 [INF] HTTP GET /css/layout-override.css responded 304 in 0.3346 ms
2026-08-23 15:00:43.419 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 5.0315 ms
2026-08-23 15:00:43.420 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.7326 ms
2026-08-23 15:00:43.448 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 33.5538 ms
2026-08-23 15:00:47.420 -04:00 [INF] HTTP GET /Store responded 200 in 388.0629 ms
2026-08-23 15:00:47.445 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 5.1618 ms
2026-08-23 15:00:47.445 -04:00 [INF] HTTP GET /images/no-image.png responded 404 in 5.0175 ms
2026-08-23 15:00:47.454 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.6939 ms
2026-08-23 15:00:47.482 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 41.9782 ms
2026-08-23 15:00:48.840 -04:00 [INF] HTTP GET /Chat/Rooms responded 200 in 197.6651 ms
2026-08-23 15:00:48.860 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.2930 ms
2026-08-23 15:00:48.860 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 2.6147 ms
2026-08-23 15:00:48.886 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 29.2373 ms
2026-08-23 15:00:51.122 -04:00 [INF] HTTP GET /Forum responded 200 in 294.4857 ms
2026-08-23 15:00:51.141 -04:00 [INF] HTTP GET /css/layout-override.css responded 304 in 0.4570 ms
2026-08-23 15:00:51.148 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 7.4842 ms
2026-08-23 15:00:51.148 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 6.0696 ms
2026-08-23 15:00:51.172 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 30.8864 ms
2026-08-23 15:00:57.232 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.4089 ms
2026-08-23 15:01:03.228 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.7727 ms
2026-08-23 15:01:09.228 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 18.0630 ms
2026-08-23 15:01:15.229 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 18.8583 ms
2026-08-23 15:01:21.230 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 19.7269 ms
2026-08-23 15:01:25.576 -04:00 [INF] HTTP GET /Admin responded 200 in 46.5260 ms
2026-08-23 15:01:25.632 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 38.9428 ms
2026-08-23 15:01:33.635 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 57.9116 ms
2026-08-23 15:01:33.685 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 33.7472 ms
2026-08-23 15:02:02.645 -04:00 [INF] HTTP GET /css/styles2.min.css responded 200 in 0.8855 ms
2026-08-23 15:02:02.649 -04:00 [INF] HTTP GET /MvcApp.Web.styles.css responded 200 in 1.4365 ms
2026-08-23 15:02:02.645 -04:00 [INF] HTTP GET /lib/font-awesome/css/font-awesome.min.css responded 200 in 1.7587 ms
2026-08-23 15:02:02.648 -04:00 [INF] HTTP GET /css/admin.css responded 200 in 3.3219 ms
2026-08-23 15:02:02.649 -04:00 [INF] HTTP GET /lib/boxicons/css/boxicons.min.css responded 200 in 5.2403 ms
2026-08-23 15:02:02.655 -04:00 [INF] HTTP GET /lib/bootstrap/css/bootstrap.min.css responded 200 in 12.1002 ms
2026-08-23 15:02:06.833 -04:00 [INF] HTTP POST /Admin/TemplateNav/Save responded 302 in 65.5313 ms
2026-08-23 15:02:06.898 -04:00 [INF] HTTP GET /Admin/TemplateNav responded 200 in 55.7837 ms
2026-08-23 15:02:06.940 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 24.8797 ms
2026-08-23 15:02:09.325 -04:00 [INF] HTTP GET / responded 200 in 135.8165 ms
2026-08-23 15:02:09.344 -04:00 [INF] HTTP GET /css/layout-override.css responded 200 in 0.9382 ms
2026-08-23 15:02:09.346 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.9663 ms
2026-08-23 15:02:09.347 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 3.1470 ms
2026-08-23 15:02:09.384 -04:00 [INF] HTTP GET /images/ads/content-bottom/fattvset-970x250.png responded 200 in 2.0264 ms
2026-08-23 15:02:09.384 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 41.2306 ms
2026-08-23 15:02:14.263 -04:00 [INF] HTTP GET /Account/Manage responded 200 in 408.4439 ms
2026-08-23 15:02:14.282 -04:00 [INF] HTTP GET /css/layout-override.css responded 304 in 0.2594 ms
2026-08-23 15:02:14.285 -04:00 [INF] HTTP GET /_framework/blazor.server.js responded 404 in 2.9151 ms
2026-08-23 15:02:14.285 -04:00 [INF] HTTP GET /lib/bootstrap-icons/css/bootstrap-icons.min.css responded 404 in 3.5713 ms
2026-08-23 15:02:14.308 -04:00 [INF] HTTP GET /Account/GetProfilePicture responded 200 in 26.3235 ms
2026-08-23 15:02:20.368 -04:00 [INF] HTTP GET /images/ads/content-bottom/fattvset-v2-970x250.png responded 200 in 2.2469 ms
2026-08-23 15:02:20.386 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 22.0228 ms
2026-08-23 15:02:26.370 -04:00 [INF] HTTP GET /images/ads/content-bottom/xxxciety-970x250.png responded 200 in 2.0590 ms
2026-08-23 15:02:26.384 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 18.5183 ms
2026-08-23 15:02:32.384 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 18.4857 ms
2026-08-23 15:02:38.384 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 19.2964 ms
2026-08-23 15:02:44.384 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 19.6745 ms
2026-08-23 15:02:50.384 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 18.6449 ms
2026-08-23 15:02:56.388 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 21.8491 ms
2026-08-23 15:03:02.389 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.6384 ms
2026-08-23 15:03:08.385 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 21.6042 ms
2026-08-23 15:03:14.387 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 20.0562 ms
2026-08-23 15:03:20.389 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 21.0247 ms
2026-08-23 15:03:26.388 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 22.1430 ms
2026-08-23 15:03:32.384 -04:00 [INF] HTTP POST /ads/impression/6 responded 200 in 18.1916 ms
2026-08-23 15:03:38.386 -04:00 [INF] HTTP POST /ads/impression/10 responded 200 in 18.4700 ms
2026-08-23 15:03:44.390 -04:00 [INF] HTTP POST /ads/impression/2 responded 200 in 21.9405 ms
2026-08-23 15:03:47.364 -04:00 [INF] HTTP GET /css/layout-override.css responded 200 in 0.9250 ms
2026-08-23 15:03:48.406 -04:00 [INF] HTTP GET /lib/font-awesome/css/font-awesome.min.css responded 200 in 1.9040 ms
2026-08-23 15:03:48.408 -04:00 [INF] HTTP GET /lib/boxicons/css/boxicons.min.css responded 200 in 2.8323 ms
